id,optimal_window,score
SsecNymyLxTQ1Nxt,6,3822.113034719745
q7MwbfKFRJx3bTTT,9,11109.713063651025
niGl9LoUh9Qr4mmT,4,5488.105143623144
PvkkCG9e3IVDF4Rb,6,4785.5120886149625
3bDGbIcJYhshCrBL,4,5488.105143623144
jJdzLC9TTCgB0lpX,3,5490.105143623144
jwYKiOyYTlsuWINj,3,0.0
fQH8PPpsV674iek1,6,3820.113034719745
qwURd0LfOvYtaVFY,3,9894.288571981822
gptcHaW1XdELqm1K,6,7161.209735495489
IDMw5cHqK93VJKD7,3,14245.521274651579
LYENJcUzUURRtU3M,6,9586.620557401653
9WLmSwvkQVtSjTYs,6,13726.165639221414
T5nogZWjaQKqgXKX,6,4272.680651953942
WoX7fNQMYgm5Ylfx,3,1461.0814393489322
tOqwaWLEoIHRaG4G,6,4269.680651953942
MZSBsYUBMH4JCcs9,3,6638.320385072202
fGzmpsiijB9s2dGF,16,9693.222010087122
BozzsRbQFgwHjHHN,6,1.0
AnG9fg5eBISL2pdN,3,0.0
n5sHROREO2YoPoQF,3,5484.105143623144
S8gUfdmkO3wkjiZI,4,4272.680651953942
RI1KtpP2GxQnbWb9,3,0.0
wTndzu5HtXRd2ajJ,3,15261.887009346974
O8rXY1G1Ie2SLSQv,6,6498.42091554646
mSXCa0G0ZaZXH6kO,3,4272.680651953942
PVJX1NnZGchmitSp,3,0.0
inGjc6J9bPKGCVX7,3,4274.680651953942
0VcHU8GA7p7XuUQR,6,4272.680651953942
xPkarNdxtmOXFG47,3,0.0
sTh5lblDrL8vvJZT,6,8432.235311950219
bIKKe9UDhQ3v0aAw,3,13108.022630647632
y7bBlKR3yn3DpoEJ,6,16150.138954550912
HYmH2PMgy3IgPgVr,6,1941.5977930015915
B30DqoPMciqD3lbU,6,10632.476513997026
Qhd76cNDx6VlbaFS,12,10811.870426034666
gpBlKv3E0tMzoCSE,9,2887.529083541547
5P3s28iq26f6rpxI,9,5489.105143623144
ds9qdUf0rcjJS3wc,16,9772.781865723831
LL8zuim3k1S1zosF,8,9840.803123960846
UOuWHCEIps7Mjz3E,3,4272.680651953942
lrWTuPqFRjiHw0q4,6,4272.680651953942
0TEKaGCYFNCN3cEW,6,8375.63422716469
03ZQb2ctptlPqj4K,3,0.0
2gnRBRS8Ek7eNW9m,3,7054.623342379572
ad31hTBNuXxHxAq6,6,3.0
1IsPnDOsgnAVMf8o,24,11968.136664274334
kfWMl165UjtdVmKf,6,13103.089245898089
nu7OCSAkCTMcNbAb,3,0.0
CmuEVEZINNDXWgG8,3,0.0
dHC0kwn3r87HdAVc,6,11327.303994333513
0qJTWsBGBzmx77dM,9,8094.793686673687
1hW3aCbE6Xy8bNTf,8,4269.680651953942
18QCNVtruRlRFnLR,9,5621.607920027881
aYTAF93il7dYzv5q,4,4989.4302136855495
2Utl2NhhjRa2p5Xu,4,4988.4302136855495
OJEkMFpT7cpHYWpC,6,13548.562894469314
1Q92YfORspJOYUSj,32,5488.105143623144
Uf9v1yob8xyk5IIQ,8,10476.513384632086
RbX9eSpigrFKXQBH,3,0.0
0deFq701LErlcSL2,6,11968.136664274334
RLUJ1orxc3IKIsVs,3,0.0
jGkFuPXu4gD2cSNo,24,4272.680651953942
Br8x0lv4QnA6pnqC,6,4272.680651953942
hbpmGkOdHt9txxFQ,12,9772.781865723831
yTVRzZQWbNKw9sPf,8,8374.63422716469
AziyywXGf9bxSPn5,9,10662.033810927767
w30ErSVq2R2tCg6c,3,0.0
7nDLnlZdR7BFMz8B,6,2886.529083541547
Da7qt5AIHRFb9Yfx,8,9807.503993331218
ynl6ZZWUSetlK1M1,9,11621.323926379566
m8nmFoUKRziLaHtL,6,6886.3434067761955
jJnsl2zBOJ6KQHM9,6,4208.116866463978
rC2mh4Aej8Ym23qB,3,2886.529083541547
yAHcPfOedNNN38ii,3,9082.83762503421
Ax8Us7NbJqe08R0a,6,5489.105143623144
4kUS32Bej9XIbeOj,6,4272.680651953942
6bM1HDNodnn9uqGA,4,4272.680651953942
4rKkOnbl1IW8rSeL,3,0.0
fdjOSGSWgmL4ZFi6,9,10911.001037026144
Hwr2HshqIlBI18QT,9,8029.819320766727
xN4hd5ZxtnlY9bXZ,4,4272.680651953942
eM4zVjzJGzzQHqhb,3,0.0
shoNdWVMxQvmuEL2,6,6708.642118261292
lUEe1bAmzyswYRKq,3,0.0
P8ludElPFMCLbNpf,6,2886.529083541547
ouU9uuZdQfGpa1KM,6,7055.623342379572
ZcU6vQFFmliXcBgN,9,9772.781865723831
jA6lkxaIsH2ZBf8r,9,12126.425528695345
Nv2BEWf0MnIblpGJ,16,5488.105143623144
FuT42bZDgEaW9Nm0,24,7348.643274425624
LToJWgqqa8flKKRQ,3,0.0
tM4m7wtRt9oUuv2i,3,0.0
lnWKKmAEPt8KMlmy,3,0.0
7zNoeLBPbipLDw0y,3,10481.435450198436
A1r2slNfGJpSj5aK,3,0.0
Lu7OE8UzYPJg05Wl,4,13257.315496124194
6suUXAcb8SAynR6Q,6,7159.209735495489
idpZGJoRP2XXYxtW,3,0.0
h5QfxDwCADvXdc4v,3,0.0
pMtri751kCfrZMxn,24,6498.42091554646
GfMSiyCJDknx9tk9,6,9082.83762503421
Ml4VSRvsDaDJkMZF,12,4272.680651953942
3KklMizhGbUxX52j,6,10968.210287246287
WoO9IFGkRE2bwzpm,6,3822.113034719745
YNwuvJNbJwhsX2JZ,6,9586.620557401653
AWLAvZOhu4vLV6RA,4,5484.105143623144
Kn7WCJuA850A7yiq,6,3820.113034719745
fSOnwyynrTF9ZOEW,3,4272.680651953942
rnsGl4eNNrt82gXX,3,0.0
4F1j2XBqHGlByKDp,3,0.0
sJkDKTyhlZPnv2aV,16,4272.680651953942
wZzdOh5auOAqViJi,6,4205.116866463978
pXmbS2qA6r5txLg8,3,4205.116866463978
wR1PvhU7xGiP8Gvb,3,0.0
QysgpsIT5wxA6iZ1,3,0.0
LBZyBnQHFOhXEZFg,3,5545.7062284086705
KrCvKy8Kl12hqadz,3,6886.3434067761955
lFM2MG3gOzK9X80l,4,10662.033810927767
LzwSSf3tcUjH12Hv,12,5488.105143623144
hJBRtvv9Rakt9oqY,12,5489.105143623144
aq1WC3XtMrTobdiW,16,4272.680651953942
oQQe7ry0S8Czy0zz,4,5488.105143623144
xtEHaG5CaTLXrnYk,6,12885.403383988065
WjJQpvoymfco7sbi,6,7159.209735495489
0emorkz0h9NO6xRu,6,4273.680651953942
6o6HBckgGYCQHqHg,12,5489.105143623144
Ybd39MbtGTmtgr4k,4,6439.347758566526
dqVAN05JLZRkYlxj,3,0.0
rv8WFKLRZRu9QU2C,6,4272.680651953942
eWqKJmZpbxZKzQJy,8,9807.503993331218
ze9k1eU3VVoWXlvL,3,0.0
FAsFwoomCjc672Uu,9,6203.832732678143
xeAtXVBz8dYkR7RP,3,0.0
V9Nex30MOsgft7Tf,24,14867.150677391746
GINKscPrsxXE9UDU,6,5488.105143623144
iqtMSi9vVVfB1RnZ,9,6498.42091554646
Ni17nQJPi3fpX4OY,3,0.0
Q5Aq849BIB8U7AwN,3,0.0
MwekiuuAbL2Z51FX,3,0.0
GbVcaSJnFaQncigl,3,7054.623342379572
E7uZQXT21LTv1pbw,3,0.0
sZPxTZm34UKKvKNy,12,2886.529083541547
TJEZRnDFfAOvH5lr,12,9760.785795577085
mUVsoc6zncGdenhW,9,4269.680651953942
liHqrwHbODFfcbwW,9,12473.1496409432
sxr07tm57RAVvWhy,16,6886.3434067761955
Q9BXqFzpIdugy01A,6,5489.105143623144
iAJLP3Rn6HkqOOzK,3,0.0
3bejCrhNQlm97r9A,6,3739.0147370033665
ntEAAdU3321faXAY,6,5488.105143623144
tcc5ExWLYdg1dQzU,6,12861.867407424892
XSuV2uA60yqHSpk2,4,5621.607920027881
QimB1FQoSlWuW3NJ,12,2887.529083541547
SPPKkMTdhS4UYPMK,3,1.0
1Yq0XKbjvFrpg0fP,6,9363.840005692076
Pq2vlvOwyi1nwUpz,3,0.0
RGO4ppiyYSU3Zj5E,6,5489.105143623144
uUTD6LIuM1PcE5Lg,3,0.0
fnKWlxwLsOmN9hrg,4,4269.680651953942
yoRBMGHPWdt9tsnq,3,0.0
79RYsENvUj68knwF,3,11884.350007579309
ptDrShp9F3QacA32,3,3875.734862068932
Uylw0AYgTbjurZMZ,3,0.0
cds4CB2Qx3CDFt02,4,4272.680651953942
KIwX7YBXoqqGHipA,9,9642.99168618484
YvLnMTFF6WEZ4uFV,4,4272.680651953942
WopOAZ3ZFuZMCLsd,4,5113.772181610659
ec0fmYe8qOYLPWMp,9,13275.544943498682
aAri9sLA1uwtRzSO,3,0.0
1HeYdS6UUJ7NVtgV,6,2886.529083541547
kXDZPyj1HsCLUYeQ,3,1.0
5S0U9myF2DZWfWeR,3,0.0
In6URCWcmiB1pFjj,16,4272.680651953942
vKj17e2m3wDkpmGX,6,5489.105143623144
BeaoIJVU2CMaJ9qn,3,0.0
mFnwdjVMsfTTNoCn,4,9894.288571981822
d8syBjdNDWoy87As,3,0.0
R299Ek2s6duUufTp,3,0.0
HuNDkR7rjul0pt7P,3,4205.116866463978
t8lxmo52kKoo3rGe,4,2887.529083541547
kHBAdWCLoPuI41PG,16,5621.607920027881
m9qc5CaV4xAvVjjh,3,0.0
qs4EpvNzvykcKJ6F,6,7054.623342379572
5D7gT3yLrD50gJOO,6,1144.3682300561657
08qUOEWDMXI6eExP,3,3820.113034719745
7zE9i3bhTZCJYZc5,9,6498.42091554646
mLZr4Ms9tkh0XCK6,3,0.0
Eh1SXpjnVDCXlrdW,9,4272.680651953942
j0RGo0r9QZfLnx3n,6,10663.033810927767
zCqG6gw5lorvs8kE,12,1.0
M7w320pR5zvJoYqP,6,4272.680651953942
ICfINkjph2cBwIha,3,1.0
aDoHGSBtySQsmyBq,3,0.0
hpIfFFfDp884jpym,6,14934.71446288171
WH9oP6wYYSzFL5iy,6,4269.680651953942
IsKhKYtslckSZcjz,3,0.0
skomum7Fh96hJFi9,4,8094.793686673687
N2jex7SX8Fzwucmy,6,19359.402423125484
vbYUMOMHe8IQIYNf,4,5489.105143623144
gsutEDk1S7I7IwgP,6,4272.680651953942
2bIsqk99mDsz4jVX,6,3739.0147370033665
0m2XD2sbr00nYJKa,6,4272.680651953942
8eAprJqYmgD01eb2,3,4272.680651953942
zXcaCZoKnWbu9HQF,3,0.0
kEnnl5fbQhc5NaNc,8,5489.105143623144
nacUzpwWwS9GV9nu,3,0.0
TDF0Dv91vM48BDwR,3,0.0
46hYjealN1PR75cf,3,4272.680651953942
vYTOyRu3t7DXTq6m,3,0.0
m5GwlBhxrdJkkLib,32,5484.105143623144
yjycTXTXvelYcSrp,6,12123.1152502767
nwKnhGt4lMZmJ1n9,3,5490.105143623144
2GefIZuY4zqJjbEs,3,0.0
3svH0sauvANCcEx5,3,0.0
l1ccOGznsEcUDcAN,3,0.0
mkWUh2xLFzryNNSq,3,0.0
c9yrJJmsPMhDPLau,9,9760.785795577085
rEqdvoOhZd5F4AoC,3,0.0
6YB6sXkwpDZRzWd9,6,4269.680651953942
hSqEJfpbdJM6nhi0,6,10792.67871059172
IzfgSXQvXtdlxDf4,3,0.0
u87yVeCcednIXTHF,3,0.0
z49sphyMR3ywsGVm,3,9565.955468605274
FS1nOFTDyeKkuqFT,6,5489.105143623144
jA5cUve9o77t76Ck,8,10663.033810927767
rHxMh2TRcYgoOYrR,3,19037.66803809246
dTPpbtUkdXya2ZN8,3,10771.299617691822
k84r1bx5XAKLVCRe,6,4784.5120886149625
L5EBbhohw8AhRMt4,3,5621.607920027881
zTGKXNuBpwOfHjLk,6,4269.680651953942
kBW7845E6TyQM3xk,6,5621.607920027881
LBMYcJWt3xnFcRNi,3,0.0
j55LkysM1pJiOuEs,9,9772.781865723831
amN3E8ay9GepDL0G,3,0.0
sKqva24CSwug78RO,3,0.0
8Lb8W7gHibZtXF45,6,5488.105143623144
RvZK45dVZfxebY2C,3,2434.16011978158
SSR356vt4yBBqEXP,3,0.0
z1T93Cnap743nFWs,6,9760.785795577085
RsA4JlQ4dLdkTuL8,6,4269.680651953942
0F1gwgP6liZPtAOM,3,13594.894900443576
KTu7M5LPPDSU4tf6,12,7006.787667757602
fG5Cfn4hC0jeBwwx,6,5488.105143623144
w79qD6B8gihNM3uS,3,0.0
HHag8Z5edgDivdz8,6,10369.786412582647
LyLTecjT5fiEnsLE,6,8370.63422716469
GnG5GQOBLqNDENAp,6,3739.0147370033665
BFahWjySEwrkc9S5,6,7159.209735495489
QD6j0WR30nwHBj2b,9,9772.781865723831
sF7mnjylZ3VjzzvK,4,5545.7062284086705
eaJdl0hj8pgi86Dj,3,1.0
ohx8jv81KisDt8d0,3,0.0
SzIS8vUUdTPFueif,3,4206.116866463978
EdsojtGOFZantnGv,6,10663.033810927767
2sAou3Scvn7xxopZ,9,5621.607920027881
4ytzcGPmyLSZ5fgt,3,0.0
jY9lepImgqXvnobQ,3,0.0
ubiu5uAQ8JPrf6jp,3,20481.91902812953
FmS3DLHtr4X9DZbI,4,17092.94168802484
5XH2LIOm0gHYy2Tz,8,4272.680651953942
X33bkoQaj1gPeyg5,3,0.0
30CKYYmGn2cuypqk,3,0.0
sM73RbBr0vuaAuoH,6,1.0
aelKmXCNJPMQjJh8,3,8094.793686673687
cghBLWVr3l8BsFj8,9,5489.105143623144
X8u0eXXkELsdbmGT,4,4784.5120886149625
W2FfB2OTc6KOOyVM,6,9761.785795577085
4TFWzCyoPZ7F0oO9,9,3739.0147370033665
C4FM3CiGVXNuWvey,3,2886.529083541547
ZYukft0gi32iUEph,4,7673.780675917571
0DdUB31Xhf8a86aS,6,5621.607920027881
U82WY4Wwh5kZe6J2,6,8089.793686673687
VEdiVS6AtSEg6FS9,3,9082.83762503421
tlw6KJssbMsFZM5D,3,0.0
WypGkb01iJ5OIdXh,3,0.0
2xkBaiKiRExcqch9,6,7054.623342379572
8RD7ftqSqRByTwng,12,2434.16011978158
Izqq1ObyYXrpc87r,9,2886.529083541547
ShZx2rHzebN1A1tz,9,3823.113034719745
I445IVIEumh6SxmJ,3,0.0
iqfO4ng9Szxy7UVz,3,0.0
kbthWd2zhVhZaMUp,8,4269.680651953942
rsERsiUkmm264XIW,6,17372.45515120245
byNyGm0SwmyOTcmP,9,2679.612061829079
aIYym0DN1wZF6Q8M,9,9586.620557401653
zPQcnIsjQMzAkiwf,6,3822.113034719745
qsJePFbg40oJDior,9,7054.623342379572
Tt41bVpSqqdQjPrl,9,5488.105143623144
ZOTTT1zf1urrHMV2,3,6203.832732678143
3jl80NGeOgOYBzQC,6,5621.607920027881
cCEhxEtqI8T5qGea,3,0.0
taiJBp1aRNBx2kHm,6,4272.680651953942
xwKBBhanIRPhn00x,9,1461.0814393489322
cKl2iTh1DtMcfjJ8,3,5545.7062284086705
OL0L7jHZFvQSDFUl,4,10982.322770215234
5dVJAtfKMVJfVjbo,6,5773.058167083094
zEGitRCST7ojaZNe,6,9894.288571981822
NRmwGslYl8hmp0FA,4,7054.623342379572
TaeTJRqj9wazoeg7,3,0.0
kL1RtfKf9aOODvvY,3,0.0
qCLTcMarbKI8lO2B,4,6203.832732678143
USPWwnrlK6YmCDK9,3,4272.680651953942
zVeuUbpTLZewvW8l,6,3822.113034719745
7tgsi0ddyoqWOKoa,12,7006.787667757602
FbJHxQeXUORgnruL,3,1.0
EnqeuqK8VoXbRL9G,3,7481.481325870209
AQFJT6idtqg2e3nt,24,4272.680651953942
cVJikU02PKC4ardL,6,6203.832732678143
kuhcSxMcSnHToKcD,3,0.0
yPls8D5IiaBLYmE9,4,14905.157165950968
oGZN4ktp6E1xba0W,6,2434.16011978158
i942cVBqU0wTUyo8,6,4272.680651953942
dsZWmCROOnoQdpo1,9,4269.680651953942
14XrHngwi1NTttF5,3,0.0
SaBoif4uL10tzN1J,3,10632.476513997026
eVUv9DOM0WpREOlI,3,0.0
m4ISFQwg8Kzuqlfj,3,0.0
Q9QoGz0TSzcRbLbh,6,5488.105143623144
5F25bVfDE5iDxUAe,3,0.0
WtCk9AbE3Uc724Wj,3,13592.894900443576
mpg2q3J0wVb1GeJ2,3,0.0
fGjybpdJsQWbPfls,3,13594.894900443576
bxo3drSzBGDlrodp,6,7397.29824036492
XaBF1FH2hEiLiRCu,6,4272.680651953942
kG0C6sYdum2bqcS2,9,11091.460273240173
qDeeDB2BVQGstb0Y,3,0.0
wsvSx6Mg5esfQzBg,3,0.0
2w2JLK4KtSt9I4j7,3,0.0
dWui3b8IrKbPhNaq,3,0.0
A6wF4ZKAFPmObsIL,6,10843.43725153618
2pgk3hJZiwe66o3a,9,3739.0147370033665
NQp2jC9BTAt7KPZt,6,14508.211376065958
L102im8uF1hORw2y,3,0.0
pUhg42xlQdYQQyp3,4,5166.270944993016
nkmwTJvccNwNK8mo,3,0.0
FPtPv1IlXxOm95SH,9,4269.680651953942
OrGhrcQ61Uui3nRA,36,10662.033810927767
7vf0LVJJ9sZzNWS7,9,2.0
cod1Q8WcGjTFhSFX,6,7159.209735495489
qzeHKkUPE1vinLaU,3,4272.680651953942
vAFhzfpn5itzX2Ak,3,7644.22606943949
tWOQyUE5JvxUVFv1,12,5488.105143623144
1yxQbUT7kOD1k1cg,6,1299.1843205090654
WACRGP1MxviEqhVS,9,7054.623342379572
KOc3EEiw4ZAv5oFg,3,1.0
LvU5umG7fwWWLN33,3,0.0
nAZVJwHeEElnTWPW,16,4272.680651953942
Ob2mg9ySAresypxr,3,0.0
WhLphhNaW74zQdWN,9,4272.680651953942
BO3S5qj4a3gNrI0H,3,4272.680651953942
K3q3i65gqKnoRZnX,3,0.0
FqNQeQ0oW86J7mXn,3,0.0
qrlDRF9cwEnGW1hu,6,3739.0147370033665
AQG0gRgyF1VspNCB,3,9082.83762503421
1LAzZy8toYROaSIx,3,0.0
rS7UzewM5U1bT5jM,3,10976.210287246287
cm8vKDYb6bEke0XV,6,1.0
9eT90MnLoI46wLDk,3,1.0
MKtANfKjPmhpelz7,3,0.0
VxVgzKUb99z34pCd,9,4269.680651953942
PM1qmXIpCY6yFdTV,3,4947.157955735393
teUBkAWi69xvXVAW,3,0.0
QN3smcMBo3O5JXjU,9,8545.361303907885
Q7GdHUBpgEIiOtFt,6,5488.105143623144
hJTvAMBaXDJMl3Bl,3,0.0
FkZLYDfhHwgvd6Qx,8,11327.303994333513
5qFcsFr03GCG2s6i,6,4205.116866463978
JMW7ivUSiW7RooBw,9,3820.113034719745
vW9Zb7zXNDDizoDw,3,0.0
BQNiO33uEey9rQ5u,4,5484.105143623144
HTBp4XoR0Y9Btc3q,12,5488.105143623144
yD8TRSiHPRGAB8Cv,4,7052.9073827896
BSAezvFN6q0kqFpm,3,0.0
AFvwFyTJD91YgV8G,3,0.0
dww0FWBecSxdAGRq,3,4618.74726300802
yirGyYb8lELIrFOB,6,3820.113034719745
tVAS2o29yQWdoORR,3,7159.209735495489
o0WxXnDExrWqwGEc,3,0.0
frOTLhzRzbtPEAl3,3,0.0
bgIAIMBh1oxS4Dct,6,5484.105143623144
eq6n0Md9P0fOKctB,6,9090.36181621969
tiN6eFVNTLw9xRU5,6,4272.680651953942
HokXU8y16gJdDId2,9,9772.781865723831
LmmjFvXtptY6VIrh,3,0.0
CPbdTuQeiPTe5PIp,3,0.0
6VkTaEOvSataIXHf,6,4272.680651953942
wET79uQ3XoCUwh8E,3,0.0
xFELl0ZMxKvbfNcD,6,2886.529083541547
yz4dWakxCX4o7VRm,6,4206.116866463978
PG5Qb9SumdaD83xQ,9,4272.680651953942
zHZHwoblqmvO1ZpU,3,0.0
N8kPmGdQdSnn2YOm,9,1.0
HyYkmSptIfbYZegS,3,5621.607920027881
Q1vpqYF5xTYXgRDP,3,0.0
oaIwSbTS5fQjSvtt,6,9760.785795577085
GzJ1cB3sjWeXmTTP,8,8539.361303907885
FYO9mK7vvqtInXZt,3,0.0
1qQibTZPMcIwThYi,6,14931.364603780936
O5MBNPU8dzoro8wE,3,0.0
onGf7X5YdII7jbtI,9,1.0
TepKH1Gk6hSDF1sT,6,6919.97490978967
3hUuqmP4GJIZFAux,3,9082.83762503421
aHKDUvYtCbZqqCIG,3,0.0
b3luco1KDLoLlzFP,4,9494.712670736499
Y29XLA6gDZFiKeOA,6,4272.680651953942
BvAu1uN2Iwx0tPbF,3,7160.209735495489
8M8wojDOrLr38Rhd,6,11885.350007579309
NXwNufFyRc0CkzQr,9,5484.105143623144
MpitRMFzb6sOIUyS,9,4618.74726300802
iikufrfKJAAwTjFv,9,10369.786412582647
WbmSuTyO0ClnLRqG,3,10663.033810927767
J789kUUp5rKnN9zE,24,10976.210287246287
PPrfHcCIyMMSCDa7,3,0.0
OFPkiCnRnPPkmJk8,3,0.0
RWi1pdQ3MqufpjQd,6,4272.680651953942
qkpBVS2kHqCT2wlP,3,2887.529083541547
NH59Ht0STcKEkeJb,12,11109.713063651025
anY7jv2TQtRpIMB4,6,4272.680651953942
I6Ds6HkUVLrp7Nfb,9,5488.105143623144
Ug5XaMd9NFoFaWts,3,0.0
Zyga1wWkVWqqjDyp,9,14867.150677391746
dJouyc4FgRO40ZXc,3,0.0
1aa1rjR3KEdlzBts,3,0.0
akODzjBYFosEZebD,6,6203.832732678143
tj3fXH29AD0d0anS,8,4206.116866463978
u7zxIbzVChVtHLva,3,10662.033810927767
llflEBUvsVDd5X5s,6,2889.529083541547
4TzvRc17Z1Rn6LWj,6,5484.105143623144
JVwJpFBOCh4SCdzP,8,7422.590333467129
oL0FCvC3iwB51VZr,3,0.0
vo6VxD9Fq1KZJ9Md,6,9002.86429154474
4pmBPkfP05rwoIly,3,3822.113034719745
eVovEWTZf0LahzfT,4,4272.680651953942
92CfHnq67htgZwcV,6,5488.105143623144
gkCI5US9LTLqzrPg,9,16283.64173095565
0KoN26qRRG87S33t,3,0.0
uzXzHmsga1w1nKWB,3,0.0
eKnLF3Mtz3WXXzQ7,8,4272.680651953942
y1bgYT9ow0OcaPJA,3,0.0
JRj9ZVI00D8xlbI5,6,9587.620557401653
ujDXzQ8LjUo91OuC,9,10976.210287246287
2Jfe6A6WL5BqQhGa,6,15969.181031810405
tgYkvQVnYNxJXODJ,4,7156.209735495489
cBbuwK42P6TivY32,6,5226.0320187825555
93RwplbF0Hv8wm0a,4,7054.623342379572
OG82zZZM9WUlWHgw,3,0.0
0zfYr2dYCa7dhXcn,8,13594.894900443576
pBlVFDPXQDtarZXq,3,0.0
TpAKmk2ATLWnmVsf,9,9760.785795577085
rvZRDTFa9UvXDfs8,9,4272.680651953942
9TbTGmfc1qOhxDTR,3,4269.680651953942
h3YOiXeE084GL46v,3,4272.680651953942
nQFFJEuLRtxwxcuL,8,4205.116866463978
X1BgqU5qCsUEIzuR,3,5488.105143623144
dZAPpBhMIIS9zUri,6,6706.642118261292
mxKahNL0muWgijyX,3,0.0
xNgf8yIvldzVWN9K,12,5488.105143623144
i9xvRA9TWV1K8iN2,3,5484.105143623144
nCemAOYM4hunfFnS,3,0.0
GAAKudgp16JCLz7o,6,3822.113034719745
cKaP7iBbCc908h5A,3,0.0
vYJIMdS9edsISrg7,6,10535.500747077398
A6piLpuuDom41kFY,8,14033.466447531027
EOWBLISeOlE3pIXw,3,1461.0814393489322
WmCJRM5QMeqqufqY,9,2886.529083541547
ObVTrSr5FxGbmsl7,9,3875.734862068932
onrAhhp0OPKCkzqP,3,0.0
2Az0PKVYczGuQejd,3,0.0
WUIxdTis8WADsC2R,6,15261.887009346974
l1Z016wHGYTn9gw9,3,0.0
f2mGKksCZxr2rvcO,3,0.0
1ZM2W6xkrSoc02Bi,6,1.0
mRLalNcr03bQfkko,9,9775.781865723831
XMVmzobktNkQY2Te,6,2886.529083541547
E8npPhF6J6I9Pm7c,6,11884.350007579309
uA5srybiHeliqUqy,3,0.0
vJAJnmPjwfiFUs60,4,2887.529083541547
DOzKgUJxPcShwygO,3,6028.4588395972805
aB9sSu5R2xUCXqoQ,9,8027.229901183723
5FUG19xvBF8iRCke,4,1.0
d7Y8U8RXZSdKGYk0,3,0.0
VA7yRV9wQc7VAlqX,6,1.0
KeGhQaWgApmKiJSN,6,8094.793686673687
Csqlo055qXiR2QQZ,6,5200.096176352299
egQZuFN4P7l95iEU,3,0.0
LhMos0q8pEbfBdpL,3,0.0
Hns6zBnG8gwvoK0v,3,8095.793686673687
CWWK3B4iGj6ajpzm,12,4205.116866463978
PkmpNiLX3BeQLS1u,6,7055.623342379572
YLCafCtIjwWE6dhH,6,6203.832732678143
nVDF3csG9np0L1yy,6,5488.105143623144
I3aRYHspJUCdsK1P,3,0.0
aIJRXTjxYPzwX2Y7,3,0.0
EMHpFspjwdV3wM2a,12,10662.033810927767
ep31bbKcqsUDR1Cm,3,9041.320965318435
Jc6lXRtEwvXNq7IA,3,0.0
7tgJIJg2V56EQqBQ,3,0.0
rltXAmJlmJETLzZo,6,10662.033810927767
Q8RsZmfqqTORbKyw,4,21184.650715381824
tfQ88PU9XwxVH3ig,6,5488.105143623144
mt1V7tt2e4B7N6ZZ,3,0.0
RfsWGJLKAERMu8EK,9,4269.680651953942
FfOtMctv4PZKmEHl,16,5484.105143623144
t0sOn1tSLgYwi59E,6,4272.680651953942
NfP2mSVm2ubR57sF,12,12299.910553137664
LvEn1Em6TvaROkm6,4,9082.83762503421
pZijIGqH2GBH2U3X,6,5488.105143623144
k1QUIXIOykIDcsG2,3,8660.246950683895
SCISiPZVoG64EEqh,3,0.0
f44ic8fPVl9xYR2B,3,0.0
YKTnZCH4ynRi5GAW,6,9775.781865723831
JsDLuL84VWEqyX7G,6,5488.105143623144
1oO29RDo0cdUTIdu,6,8169.819475035958
L97nlf2LCYgo5y7X,3,0.0
OuFH0fyZJ7Vms91g,9,13272.544943498682
cosmpGsWe7YjOnwb,9,9772.781865723831
FtpxdvYtGJzXotJx,3,0.0
LoYCbTKywTpVZpYc,9,3823.113034719745
8c05UpMZt46cVMny,6,9894.288571981822
coXPLyjMSrqeq7Oc,3,0.0
YGHAPq74UsLiRKSW,4,16532.608957054024
XU1Y4RPCXIiSLYO3,6,5621.607920027881
UNHYYYoDKvA27jIz,9,7574.21697291207
iJECx2PKzm9YuKdd,3,0.0
S1PNOKocbMWJzhGF,3,0.0
ld8Pv2XiOJvScrUf,3,4273.680651953942
qiY1zJBuyz9wd4nx,4,4272.680651953942
ugDKplwX2iJzbOiX,8,3820.113034719745
rhDoIBIBKFgyzMSp,9,10662.033810927767
0sUMLA4hzHRbU2Oc,8,9284.720965412038
0tD6EBPyf1qjSwfY,6,4269.680651953942
hbOe1VedTpgatNB5,9,6886.3434067761955
R4VMVAxVOAEWBjgg,3,0.0
k3Tdivz5kfg5HdCv,3,0.0
ISg21jIvsbLbDaOM,6,1.0
Ae6ui4UEhaw9BUnt,3,0.0
0zuCdBhH2uJpbqbr,6,14934.71446288171
Ywdn90oMppW6Xuws,6,8094.793686673687
CEgyfb6RA5cGs9wQ,24,5621.607920027881
pggq1FdnUHarI6ZI,6,2886.529083541547
uTphN43efPqQjhhb,3,0.0
q6MkYOqF1muUFIaf,9,1.0
JDEpzjzGLBXS23gc,6,4272.680651953942
U1BXoFZ8x0r2btIH,9,5489.105143623144
swLAiHcrQ0DHtEWt,3,0.0
CrFrmRNz2UNvycoV,3,14726.52561487218
NSsvmYGBlLFpEUAL,8,4272.680651953942
5Kod8zgP0JdsuSZ2,6,2886.529083541547
ioIcVtTIT7M5w1Wr,6,8374.63422716469
VowefVYXzYqsthz6,6,4798.834245413391
xcjHZ2nt7wIecnro,3,9586.620557401653
vmamu8uE1fT0adHy,6,9359.840005692076
4SN8s7Ta6iuk0cxR,9,2868.146108533488
fPku63pvTrqjrbep,3,0.0
sRJsmk6aoMXm7BiG,3,20616.78514469116
4PkXVr7hUedZJglA,3,0.0
